USERID,BIRTHYEAR,SEX,DEPT,OCCUPATION,CODE01,REDR_TYPE_NAME
48d1fbf02ede3cc635c29e8140147c9f,1994.0,女,金融学院,国际经济与贸易,2017,研究生
c92ce0182a5b60a82c3a0e120b8c3ac2,1996.0,女,人文与传播学院,广告学,2014,本科生
a84be487c766be5a44f43fef3f7d315f,1996.0,女,会计学院,财务管理,2014,本科生
0122054c8cdfcdb46bd6bee18596b3d0,1993.0,男,经济学院,数量经济学,2016,研究生
16ae0bdd20c61d3ef6394a52b720b2fc,1994.0,女,应用金融与行为科学学院,金融学(行为金融学方向),2017,研究生
ac732f06f7fdcbe6fc42ef59a34f88bf,1996.0,女,工商管理学院,人力资源管理,2014,本科生
a21645b40871e9dd3886257e51da0e36,1994.0,男,国际经济贸易学院,国际贸易学,2017,研究生
6265c43b12fd88ee0166f2fe5f44ead1,1995.0,女,工商管理学院,人力资源管理,2013,本科生
a9a5d5ed3e27aa4cd8cd2838ab423ce6,1989.0,女,财政税务学院,财政学,2016,研究生
f8599c06b9e697b6b5c4c67a5c9b7baa,1990.0,男,会计学院,会计,2017,研究生
f3d5d53eb81d6a20952971791d7f97be,1995.0,女,经济学院,经济学,2014,本科生
c1f8152916b60bf269f467bcbdb76cb7,1995.0,女,金融学院,金融,2018,研究生
43014b7e090912f388595319dc1d3cb3,1998.0,女,金融学院,金融工程,2015,本科生
70461e1dde97d2b14c9efb4869aced8f,1994.0,女,统计学院,统计学,2016,研究生
9c6815d92b0a3dcbf59ad9d3b0dcd546,1996.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2016,本科生
7a50d4d5ab80da461b0a28e84fbef614,1996.0,女,管理科学与工程学院,信息管理与信息系统,2015,本科生
1d774bbba5867cc7bf7acddc9cfaaf8a,1998.0,女,萨里国际学院,旅游管理类(含旅游管理和酒店管理),2016,本科生
f4801bb78f302e733ad4ed2832358b19,1997.0,女,人文与传播学院,新闻学,2015,本科生
a712b9eb2de136e4e20cfa1843d73ffa,1996.0,女,会计学院,会计学(国际会计方向CPA),2014,本科生
29d7e09e888166d1b0f5a906bf64fadb,1985.0,女,工商管理学院,MBA,2015,研究生
a6764f4ba8dfbfa1f2153fbedba4baa5,1999.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2017,本科生
b25d8bec623fb7fd8103de2b1eedddca,1997.0,男,金融学院,金融学,2014,本科生
3c206ac6ae15cc8d4ab14989257b4920,1995.0,女,会计学院,国际经济与贸易,2017,研究生
f15b34b9f4bde57a3f1ddd9633ae9f67,1996.0,女,会计学院,会计学(国际会计方向),2015,本科生
e119cde761b4709737d4dfc9c1c2a971,1990.0,男,工商管理学院,工商管理,2017,研究生
31e60398e38405bd5dc187b96f2d3d91,1994.0,女,会计学院,新闻学(经济新闻方向),2015,研究生
c9b63b35e46fa57a50ccc8d93a8721eb,1994.0,女,投资工程管理学院,管理科学与工程,2016,研究生
54759458aa28d70c8240a1edad4f7c90,1997.0,女,国际经济贸易学院,国际经济与贸易,2016,本科生
6ccb7995af67a2b3c5e1c47f6fefb7ec,1997.0,女,公共管理学院,社会学,2016,本科生
a275b494abdf765c61d8c1aa64316fdd,1995.0,女,金融学院,劳动与社会保障,2017,研究生
36702a8165cbeba9d5cde07032b6dfcf,1998.0,男,统计学院,经济统计学,2016,本科生
6f9b0f4ce1c9bb2fd494a02e6647a8da,1996.0,男,金融学院,保险学,2015,本科生
8e6ba281d3c5733bd9a83379b4adfad6,1996.0,女,高等职业技术学院,汉语国际教育,2017,本科生
5c3a31181c09bcaeaa6cc36e79534c88,1995.0,男,会计学院,财务管理,2013,研究生
b22d2d293dabcf80fa643429317eaf56,1996.0,男,工商管理学院,人力资源管理,2014,本科生
06432d1207ae7435f18f61d42cb71f54,1995.0,男,经济学院,经济学,2013,本科生
895ca0f835016bce9794d24c5e9fdf34,1991.0,男,经济学院,西方经济学,2015,研究生
24a30e5653dca159400e8ffad7d65478,1993.0,女,会计学院,会计学,2015,研究生
a00025b9895f6a60313ba5b837ae7728,1992.0,女,高等职业技术学院,财务管理,2015,本科生
789e3352fea80f45e41e55084b460a23,1995.0,女,投资工程管理学院,房地产开发与管理,2014,本科生
bea2b9925f5641b28eebd980268c5ea3,1998.0,女,国际商学院,金融学(与英国奥斯特大学合作办学项目),2016,本科生
66857cdab1855933f139591fd88cae3b,1997.0,男,金融学院,保险学,2015,本科生
03c7b7ad8c38c6ddc732d6108f75dcdb,1994.0,女,高等职业技术学院,财务管理,2016,本科生
7949c71aa6d79a4be89fb797291f9f91,1993.0,女,国际商务外语学院,国际商务外语学院,2012,教工
7ad3fdee1718098add285ce37629c689,1991.0,女,金融学院,保险硕士,2015,研究生
1365d385bfdc72f240e5268338441fd5,1994.0,女,高等职业技术学院,财务管理,2016,本科生
55e2f4faec6a0b4a96467d77da40d78e,1996.0,男,经济学院,劳动经济学,2018,研究生
c5a4cc89f1deb75dc4251a2fabea755f,1997.0,女,高等职业技术学院,旅游管理,2018,本科生
3f737633d5b2c0b9f2c58300949018ac,1995.0,女,金融学院,金融学,2013,本科生
51f21a66fec9c90a9b4846c475ff777b,1995.0,男,人文与传播学院,新闻学,2013,本科生
936b28f9441d7cdcb39f2971ae24e9b1,1998.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2017,本科生
c816f32af869a82736baf1143d1c1aea,1997.0,女,国际商务外语学院,日语,2016,本科生
c2c28dfe93aa02a93949bd95422e4d4a,1999.0,女,统计学院,经济统计学,2018,本科生
0dad832df4776eeae60755ec355ad3e6,1994.0,男,金融学院,日语(国际商务方向),2016,研究生
cf04a0ee2b890676fa804f76fa719e11,1998.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
8a1bb25f2b33d01a27657535e721f3eb,1999.0,女,国际商学院,会计学(与澳大利亚科廷大学合作办学项目),2017,本科生
686ddb594600af5585dfc4edb0825424,1997.0,男,萨里国际学院,工商管理(跨国公司),2016,本科生
b29a9969b2b89381404980c6ddd84029,1992.0,女,会计学院,日语(国际商务方向),2017,研究生
5ef079a40adf217c3a26bb700c50e3da,1995.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2013,本科生
8f556094866e0bd96eb82c4459b5e184,1994.0,女,工商管理学院,企业管理,2018,研究生
54d7ed9ba00f337e1fe5f453bc220d28,1995.0,男,会计学院,会计学,2014,本科生
aa616e52eb70fe653dde03ba28dcaad2,1999.0,男,国际商学院,会计学(国际商学院专业),2017,本科生
e2f0b88e5c5630d5fcfefe4988c710bd,1994.0,女,会计学院,会计学,2013,本科生
0533116c2146e96a4e2c84d16bf35853,1996.0,女,国际经济贸易学院,国际商务,2018,研究生
7210fd403e1984781d665584833b319b,1997.0,女,国际经济贸易学院,国际经济与贸易,2015,本科生
93ceb33a665d3cbc75d72d2ede6c5462,1997.0,女,国际商学院,会计学,2015,本科生
0a68f8746d75b0833db4c2f6cf9cb1ba,1997.0,男,萨里国际学院,旅游管理类(含旅游管理和酒店管理),2015,本科生
d13bfd3c0a5125bd51f5fea6807566b3,1999.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2018,本科生
158fc32e9bb0601e9a83e358ed76b73e,1998.0,女,会计学院,会计学,2016,本科生
18195a8b8e0682548473a85f116545ac,1992.0,男,会计学院,会计,2015,研究生
572fa308030a672fce7487e94848c120,1998.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2016,本科生
8da9d38236c64becfe03859839694c58,1979.0,男,国际商务外语学院,,2003,教师
cc252327beeb7b68aa56dd1e14d6675b,1996.0,女,高等职业技术学院,国际经济与贸易,2018,本科生
43bdfce6623abc8e3dc9d0bfb99d9dc7,1996.0,女,国际商务外语学院,日语,2015,本科生
c09f6e43813a5baa571ece6ed41a3a4b,1996.0,女,财政税务学院,税收学,2015,本科生
41cb6ebb1cd87ccf784d4bc71efe9b3e,1994.0,女,金融学院,金融学,2013,本科生
9d8d1e2e587ad2d29d3d5729c61e62ef,1995.0,女,国际经济贸易学院,国际经济与贸易,2013,本科生
950c696260e08ee0e52a0433e9036f1c,1995.0,女,工商管理学院,物流管理,2013,本科生
103ad4ac914b96914559b9db458b5ed5,2000.0,女,萨里国际学院,工商管理(跨国公司),2017,本科生
7cb7d3bb465191803f3c41adf8cea8bd,2000.0,女,国际商学院,会计学(国际商学院专业),2018,本科生
8e210bc51b9050293aced4fd3ee77cbc,1998.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2017,本科生
caeb0c763e72cbd98a585f294a141e76,1994.0,女,投资工程管理学院,国民经济学,2018,研究生
04567e536677f5408b85aa770bd836c5,1991.0,女,财政税务学院,税务硕士,2016,研究生
da2626b1687bb6e7b721310e62719f50,,,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2018,本科生
dd9e084cddb0de40922b045700006d4a,1995.0,女,财政税务学院,税收学,2014,本科生
4406763185632dae4272f0be493674ef,1993.0,女,工商管理学院,企业管理,2015,研究生
02ff869be45af07fca6aa0c0100b8a0a,1999.0,女,管理科学与工程学院,电子商务,2017,本科生
2d0cef7ca73101e026adff55867052a4,1993.0,女,公共管理学院,行政管理,2015,研究生
4401a03500f40451d7fcc05d34b4de6e,1996.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
ccb675f6d91c86b0b2128515eff56c83,1999.0,女,财政税务学院,财政学类(含财政学和税收学),2017,本科生
2d5dc9f43b1a0e3b71bdfbbd1f53c90c,1997.0,男,数据科学与人工智能学院,数学与应用数学,2015,本科生
3cc058a261976733a323757f50826777,1996.0,女,经济学院,产业经济学,2018,研究生
a5bba6f56a6b22c2e05ddcd8f1a87e11,1995.0,女,投资工程管理学院,房地产开发与管理,2014,本科生
0c5b51573e5ad8025d908774b429f680,1995.0,女,会计学院,资产评估,2018,研究生
5618ec9fdbfa710d3a6552618713983f,1991.0,女,管理科学与工程学院,管理科学与工程,2018,研究生
6011541350acb97bed699a8acf22eaa3,1995.0,男,工商管理学院,工商管理类(含工商管理、市场营销、人力资源管理和物流管理),2016,本科生
bfba89ec4eb8085fc1d2262eea481088,1984.0,女,经济学院,数量经济学,2017,研究生
e024fffea75af5eb6fa86f9c4fb5e11b,1989.0,女,工商管理学院,MBA,2016,研究生
a68c834ed765abc5016859045c6c3b4a,1989.0,女,国际经济贸易学院,世界经济,2017,研究生
d8d90d761eea82741eca4512699d3fdc,1996.0,女,人文与传播学院,新闻学,2014,本科生
5e0fa3e6292e88cbe7021a8f3b147685,1996.0,女,金融学院,金融学,2013,本科生
04291e2b22c5fb85952ff2fa2f2bf6bf,1999.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2018,本科生
5cd7f28c15726e9ed796c1d026a078a2,1990.0,女,经济学院,产业经济学,2018,研究生
6c490312791d65da5fd781fd72dfd1c7,1998.0,男,财政税务学院,财政学类(含财政学和税收学),2016,本科生
cfd2a0cb59a093a9c61f2925d635e732,1995.0,女,高等职业技术学院,财务管理,2016,本科生
33fe0e82c34cd588281828e8c5239167,1998.0,女,工商管理学院,工商管理类(含工商管理、市场营销和人力资源管理),2017,本科生
92337d7081f9e0b1dc553473e559169c,1988.0,女,投资工程管理学院,国民经济学,2015,研究生
c1835c63bc90304026cfa476f4d8e337,1986.0,女,教务处,,2013,教工
191060a25f877e4431522f6195bbebeb,1992.0,女,统计学院,统计学,2015,研究生
69982c5a8229bba155d4ebb323d992a7,1994.0,女,金融学院,金融学,2014,本科生
02144fce38c790b0df085c4188893af6,1994.0,女,高等职业技术学院,财务管理,2015,本科生
cd5463003119e7e4bcb312716d651528,1995.0,男,国际商务外语学院,日语,2014,本科生
fdb4428902ccdf60ebe34a57ad60002d,1999.0,男,管理科学与工程学院,管理科学与工程类(含管理科学和信息管理与信息系统),2017,本科生
9b13f71834cea284be1b40a22581e224,1979.0,男,管理科学与工程学院,电子商务,2016,研究生
2cca349a49783e8b1acd4fb8f9fa97e3,1994.0,女,会计学院,保险,2016,研究生
1896795fc5c82bb68bc3f9b05baaf1b1,1995.0,女,法学院,法学,2013,本科生
5dd6d91551e901f346a99f2c8e1ed2ce,1996.0,男,国际商务外语学院,外国语言学及应用语言学,2018,研究生
a5a3e753392081d09aadf28fc79db207,1989.0,男,工商管理学院,MBA,2016,研究生
173f88d7375b445891981b8183e49656,1996.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2014,本科生
a871efcf3f328194f2926551e65337b1,1988.0,男,公共管理学院,公共管理,2015,研究生
00904c9dec9138c084a7241d734efb83,1993.0,女,公共管理学院,社会学,2015,研究生
2a5f8fe06790a849ac70df5ff2886389,1984.0,男,国际经济贸易学院,世界经济,2012,研究生
b43e388f54e11dd8c592e27a63cd1df4,1986.0,女,公共管理学院,公共管理,2015,研究生
33b7ec4b3d94b4459ee34cb13e98face,1992.0,男,金融学院,金融硕士,2016,研究生
08355e75943225cfa45304844df95932,1993.0,女,会计学院,财务管理,2016,研究生
de7a18a72d8327b8ea72dfd715144125,1990.0,男,财政税务学院,税务硕士,2015,研究生
2b7fc539d62eb58c0569af72fee02fd1,1993.0,女,财政税务学院,税务硕士,2016,研究生
9cbc74aebed4d3cd92c1fce4a82d2b61,1989.0,女,公共管理学院,公共管理,2017,研究生
a25c8b68759be2a423fe292d3f420c10,1995.0,男,金融学院,金融工程,2016,研究生
5842b61f1434822bb1a19fd7f3712b86,1996.0,男,国际商学院,金融学,2015,本科生
de8699e184acc73cde7f2a776e0b1e69,1995.0,男,国际商学院,会计学(国际会计方向CPA),2018,本科生
d44aed232e1d7d1828e06fe75f9ff6e7,1996.0,女,国际经济贸易学院,国际贸易学,2018,研究生
a2203da08da0f5fe213053ba702355a1,1995.0,女,法学院,法律(非法学),2018,研究生
aad8c242d84ad57054601764d198ab95,1995.0,女,金融学院,保险,2017,研究生
47588514ace7921a3c38c4f961992a2c,1995.0,女,人文与传播学院,汉语言文学,2013,本科生
69f031404f1a07b5dcdbc37899b20999,1991.0,女,工商管理学院,MBA,2016,研究生
3bffef9cf04ec93539c4f40e0066efb1,1995.0,男,会计学院,会计学,2013,本科生
01e83763beeef8c18a2c364dea56a550,1997.0,男,金融学院,金融学,2015,本科生
91c90ef25a28bacb95e5d7f240b58694,1996.0,男,财政税务学院,税务,2018,研究生
a61f90e3cdf6fee5019fc5b6fc30b5d2,1999.0,女,管理科学与工程学院,管理科学与工程类(含管理科学和信息管理与信息系统),2017,本科生
6bd2697c361b21b27982ead64dd4db89,1999.0,男,会计学院,会计学,2017,本科生
7d245c251b69ff5aabed1617d35d8133,1993.0,女,经济学院,数量经济学,2016,研究生
a5db9ecfdf770025e0ad906116e9d156,1997.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2016,本科生
478b39526c8ee91e82c2c1ed279710dd,1994.0,男,工商管理学院,工商管理,2013,本科生
b857c674b26a2b8b7735a4a66c395990,1995.0,女,国际商学院,会计学(国际商学院专业),2013,本科生
8d4076bfb9179440331fefc243c15032,1992.0,女,经济学院,劳动经济学,2015,研究生
0defdfdc506a12348171d24a3e0341e6,1994.0,女,经济学院,经济学,2014,本科生
1dc9a7bed0a38216f99dde2e97417cbb,1994.0,女,产业组织与企业组织研究中心,产业经济学,2017,研究生
c7c4285449dca9d50090e176db4f8051,1994.0,男,工商管理学院,人力资源管理,2014,本科生
197c77cb4aff885e06fc43f469fc4bee,1992.0,女,国际商务外语学院,外国语言学及应用语言学,2016,研究生
d8e2c7d56516fb69e04367c5dffcdd6a,1996.0,女,财政税务学院,税收学,2014,本科生
838fb8110dc9fbca7593765889280204,1995.0,女,会计学院,会计学,2017,研究生
d932ce0ac4262f95d4e0f7a7ab60dc65,1994.0,女,法学院,法律(非法学),2018,研究生
692a69d0fa8c907e8a1a5fcec207eff2,1993.0,女,工商管理学院,物流管理,2017,研究生
0f2f4a1aa8f43498752b0042e44611eb,1999.0,女,国际商学院,会计学(国际商学院专业),2017,本科生
9b03f3ec9b3c7bd8a88fde68e325a695,1999.0,女,国际商务外语学院,商务英语,2017,本科生
72b904aa6b9de4665f279f035f71c446,1995.0,女,法学院,法律(非法学),2018,研究生
950da75a7d2ad5bef11a4b57f74b0847,1994.0,女,高等职业技术学院,财务管理,2016,本科生
a52def18c5730ca122ae444397ef51a1,1985.0,女,马克思主义学院,,2013,教师
ef3b7086621b5bac2f5743aa0b72f18f,1998.0,女,国际商学院,财务管理,2016,本科生
b8b3e68b8e0313e34d619e3977f0a33c,1995.0,女,高等职业技术学院,财务管理,2018,本科生
621dfe46369e570cfa78fa0357a701e9,1995.0,女,国际商学院,会计学,2014,本科生
d519e5a231cf899a168c1312580ebd95,1998.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2016,本科生
254734755b07949ed53edb9e17af0243,1994.0,男,金融学院,保险,2017,研究生
78a3910e18b6d66762c6eb4538069540,1999.0,男,经济学院,经济学,2018,本科生
757f4ceababb7614e08e100969ef7336,1994.0,女,经济与社会发展研究院,财政学,2017,研究生
03d06dde607016787ec71e483e7ee0b4,1997.0,女,国际商务外语学院,商务英语,2015,本科生
f3c884784ff0730b245119e70fbee1c4,1996.0,女,统计学院,经济统计学,2013,本科生
8890b5610eab818d52156ed2586fbfcb,1991.0,女,人文与传播学院,新闻学(经济新闻方向),2015,研究生
552a0da823778aa72ebb2d8dc7b8f187,1995.0,女,马克思主义学院,马克思主义中国化研究,2017,研究生
79b5405f79412ed5b5833802da8e27db,1962.0,女,图书馆,,2004,图书馆工作人员
25a8ee51a3349c7931286559364b73a4,1995.0,女,金融学院,保险学,2013,本科生
9b206c8fa9e381b2401ed14df4009592,1994.0,女,公共管理学院,社会学,2014,本科生
239a8e1b9f646f601cfbab0f8ba16246,1997.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2016,本科生
df734b3e5b9f979c1e67a7b11112f98f,1998.0,女,金融学院,会计学,2016,本科生
3e49b92e6ffff564332b6adb4aa78747,1989.0,女,法学院,法律(非法学),2017,研究生
3422f811719fe4d1cdd2d66e4ae087dc,1995.0,女,金融学院,金融学,2013,本科生
0ed28bf64aae4ff4bb89cd6c3198bf57,1997.0,女,统计学院,经济统计学,2015,本科生
996d6a3c11cfe1495363f233dc118905,1994.0,女,国际商学院,金融学(国际商学院专业),2013,本科生
b1098658a79bbdc4a1dcd2d94f9d64f3,1996.0,女,金融学院,金融学,2014,本科生
efdfb5a3be511ae8e3494bbcf2eb528d,1994.0,女,会计学院,资产评估,2017,研究生
ecc50230987212de82be11834c176cd0,1994.0,男,高等职业技术学院,金融学,2018,本科生
75f00d2356a1510d402c3703937c946f,1997.0,男,高等职业技术学院,金融学,2018,本科生
8c076dbb6f00eab1b42a58c48ab6e2f6,2001.0,女,萨里国际学院,工商管理(萨里国际学院专业),2018,本科生
d248084764a54556206021633a276744,1996.0,女,统计学院,经济统计学,2014,本科生
4208aa57d6685935c557f6aeeab38afb,1997.0,男,金融学院,保险学,2015,本科生
c032e2e4810942e8b8a8e40c6e6bbafb,1997.0,女,国际商学院,会计学,2015,本科生
3f9f4af0dc8759e29e73e95cbbbf7346,1995.0,女,其他,,2016,研究生
e5363a89034d630527098032d0ddc20b,1992.0,女,金融学院,保险硕士,2015,研究生
fad75417e251e179de802d001c94d389,2000.0,女,国际商学院,金融学(国际商学院专业),2018,本科生
9b89d58bfb97efeab8a9612fc5c6315f,1996.0,女,国际商学院,会计学,2015,本科生
beefa05068735fa20c3e16f472e7647f,1995.0,女,工商管理学院,人力资源管理,2013,本科生
51923f7b74faa89e9edc0a8e26192884,1994.0,女,管理科学与工程学院,电子商务,2013,本科生
7513978538ee1bb53db667666e5fe61c,1998.0,男,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
7365547b582041e8ab4d222c5eb1ecc4,1994.0,女,应用金融与行为科学学院,金融学(行为金融学方向),2013,本科生
b688f0ef29fc486bc036b6b4f25e2caa,1994.0,男,统计学院,统计学,2016,研究生
0cff75ffd8143391f77f8e0567889f28,1996.0,女,会计学院,财务管理,2013,本科生
066b9c0eb7c9a685f2e8db0fbd5c4b6a,1991.0,男,会计学院,财务管理,2018,研究生
87e044a00cf1f8d51272fcc8bd95873b,1998.0,女,投资工程管理学院,会计学,2016,本科生
48ed5b026a3edec86969e3c757413bad,1989.0,女,投资工程管理学院,工程管理,2015,研究生
5ab75f96fed9dc85be3e990074410daf,1992.0,女,财政税务学院,财政学(含税收学),2015,研究生
050b4712652c9b5325ff71594bcdaa8c,1997.0,女,管理科学与工程学院,计算机科学与技术,2015,本科生
aa179c3372bcf2a307900c65c4bb8ce2,1995.0,男,会计学院,会计学(国际会计方向),2015,本科生
bf9aec80545c29041beb998977fdbdf3,1999.0,女,管理科学与工程学院,管理科学与工程类(含管理科学和信息管理与信息系统),2017,本科生
c354ee0f06ec09f244fcee01aa734d32,1999.0,女,财政税务学院,财政学类(含财政学和税收学),2018,本科生
fa103ec61d5fd6588ed3aae28182a8b2,1997.0,女,萨里国际学院,工商管理(跨国公司),2014,本科生
a962421338171ba7385fda3aaa511e95,1997.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
40bf415faca656f43d8f0ec85228f36d,1994.0,女,金融学院,金融学,2017,研究生
b811c2656e698557586b26472aa590e8,1999.0,男,人文与传播学院,新闻传播学类(含新闻学和广告学),2017,本科生
2fc18a77b0b6d517e814b0ec8b1ea1bd,1995.0,男,高等职业技术学院,金融学,2018,本科生
8b3b5ad13c25c1c6d7afcce6ccf4cee2,1995.0,女,金融学院,金融学,2017,研究生
91b0ab8d6bbd93349ab430728157f604,1996.0,男,管理科学与工程学院,电子商务,2015,本科生
deb48176872765a236a771d010ea6d32,1996.0,女,统计学院,经济统计学,2015,本科生
968f5f9ec66df25d05390d2c9e06c3a6,1994.0,女,萨里国际学院,旅游管理,2017,研究生
39ecd8521105ad6360afe08e82a7d908,1993.0,女,国际经济贸易学院,国际贸易学,2016,研究生
f14b795cfee6ed17d3262f5c577f9351,1997.0,女,会计学院,会计学(国际会计方向),2015,本科生
756b1ecdb171c5094128326c02f78bcc,1993.0,女,公共管理学院,行政管理,2015,研究生
22401064798d70b852a984bc8bb19924,1994.0,男,工商管理学院,物流管理,2013,本科生
80ef41b139e431dffc92af218538c8e1,1979.0,女,高等职业技术学院,,2005,教师
ae54ec8a449ba5ff9bf4546bdbe954fa,1996.0,女,高等职业技术学院,金融学,2017,本科生
5d8b9cc76281bf36e07e2ccc2881b0f5,1995.0,女,公共管理学院,行政管理,2013,本科生
80da49f18fb768b2abb5d978bcff4021,1996.0,男,萨里国际学院,工商管理(跨国公司),2014,本科生
0adb1860b301b7717a8ad383d7f2eebd,1996.0,女,国际商学院,金融学(国际商学院专业),2013,本科生
d845ad799505165b4c7e16e63de39403,1984.0,男,金融学院,金融学,2016,研究生
6a5ef9325963d551473e324f35949f11,1992.0,女,高等职业技术学院,信息管理与信息系统,2016,本科生
901c3764ec31ac0064a00e1f792546b0,1996.0,男,管理科学与工程学院,电子商务,2014,本科生
8121d9ac10b0a086b146affd80498d9c,1995.0,女,金融学院,金融,2017,研究生
8b492e2eb92502ebfbf919d0175065b2,1994.0,女,人文与传播学院,汉语言文学,2013,本科生
85cab9b7a9628d390e4e33b98599bf68,1995.0,女,萨里国际学院,工商管理(跨国公司),2014,本科生
7c6523a2fac42ddf1dfa69b27ac861bb,1995.0,女,会计学院,会计学,2014,本科生
b37aa2da5a02e02fb6e78c2e5a77f3a7,1998.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
3a88bb87febcf777fc096613cd96c57e,1993.0,女,工商管理学院,企业管理,2018,研究生
796944f69c2835ac1e90f8359228b28a,1996.0,女,高等职业技术学院,信息管理与信息系统,2016,本科生
a84177a7bbb5ccda95278b3912d51894,1997.0,女,财政税务学院,财政学类(含财政学和税收学),2016,本科生
b0e9fed250f801fd8d04f0299ce139aa,1991.0,男,投资工程管理学院,国民经济学,2018,研究生
502797eddadc5877ff238627089c32fb,1997.0,男,高等职业技术学院,信息管理与信息系统,2018,本科生
2d7e4c6708214d3eb23bf223d6e1795a,1994.0,女,公共管理学院,行政管理,2017,研究生
e9b3d3f0464e6a77a5e7b4d0bb7c31d8,1997.0,男,国际商务外语学院,商务英语,2015,本科生
0c57627f2516fb1a5d9a1a1ef8e7d5c1,2000.0,男,国际商学院,会计学(与英国奥斯特大学合作办学项目),2017,本科生
b12079d23231e899ca561e77bcaaa256,1995.0,女,会计学院,会计学,2013,本科生
968c26b2f8a163987aeee587f4b8c98f,1995.0,女,工商管理学院,企业管理,2017,研究生
082c9093c600d9dd9079f3655b6ff238,1999.0,女,国际经济贸易学院,国际经济与贸易,2017,本科生
d5fdc3cb8af5a291202a48faa937e286,1998.0,女,法学院,法学,2015,本科生
6ebc562e6a19e3a3b4ee1a24d825505f,2000.0,女,国际商学院,财务管理,2017,本科生
3b962af37119383537c5b731474a82fb,1995.0,女,公共管理学院,劳动与社会保障,2014,本科生
6e679e69ceb5158fb752b42e7c36dd7c,1995.0,女,会计学院,会计学,2017,研究生
189fa318bac9a649514de3498c25bbda,1998.0,男,工商管理学院,工商管理类(含工商管理、市场营销、人力资源管理和物流管理),2016,本科生
2431f32062aa5de8b93b987d6464f4a6,1999.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
f9bd86a991c6ad61384091115480ddfe,1997.0,男,工商管理学院,人力资源管理,2015,本科生
e57d86f060b371b0c977dad2c7cf7430,1995.0,女,国际商务外语学院,商务英语,2014,本科生
3de9af0a001a260a0eb3b74803a38c79,1996.0,女,统计学院,应用统计硕士,2011,研究生
f337bb9a87b22d76ac56e581301ca61b,1997.0,女,国际商务外语学院,日语,2016,本科生
442935029ef0b1cf967e1724a718c561,1993.0,女,公共管理学院,社会学,2015,研究生
75bbbd7d1f2ee5fee4088adfee89abce,1995.0,女,国际经济贸易学院,国际经济与贸易,2013,本科生
5c04f05abb65da4894d1f5ddaf1e44f5,1995.0,女,国际商务外语学院,日语,2013,本科生
b714b8d434d08e1c8e9477ec59eb7bc5,1991.0,男,高等职业技术学院,国际经济与贸易,2013,本科生
fcbbcc9c456013ddf4f81b8ff8bb57a0,1992.0,女,工商管理学院,企业管理,2015,研究生
0235d797199e4745163c560d437ab6af,1995.0,女,会计学院,会计学(注册会计师方向),2013,本科生
9b70b5d380754d3e114727b7c6b88dbb,1996.0,男,会计学院,会计学,2015,本科生
03a492b1a40ab3bdc9670f3c24ec8af4,1995.0,男,产业组织与企业组织研究中心,产业经济学,2017,研究生
f1a72c390fed87e0b37af216de90ebeb,1996.0,女,高等职业技术学院,财务管理,2017,本科生
22a6500bc1b7448cd3261985505b5415,1996.0,女,金融学院,金融学,2014,本科生
decde1063406a3b1fc958a07a9f11cfe,1997.0,女,国际商学院,金融学,2015,本科生
066adb682375fe7292e8dced88bdb8c3,1993.0,男,金融学院,保险硕士,2016,研究生
978939e34e813530533ad0a8715770cc,1992.0,女,高等职业技术学院,财务管理,2016,本科生
c50a9865ca1814eb405f8f64ae906602,1995.0,男,金融学院,金融学(证券期货方向),2013,本科生
e8db2738b617ecaec25507faba1c8fe7,1996.0,女,法学院,经济法学,2018,研究生
42ba17f8de91e3888a8dcd17f6a5535d,1989.0,男,投资工程管理学院,投资经济,2014,研究生
f372cceef9d9ce932bbb9e5eca0cb344,1992.0,男,国际经济贸易学院,国际商务,2017,研究生
cc2e506dd024593d0f6d1d9276c4d6a8,1996.0,男,萨里国际学院,旅游管理(休闲与服务管理方向),2014,本科生
a10a928c625237cb1c7b28196458d701,1994.0,女,公共管理学院,社会学,2013,本科生
c756d795b75efe4e5fc1538d1e656b8a,1993.0,女,高等职业技术学院,财务管理,2017,本科生
c10d238d6b0447056476ff6552b136da,2000.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2018,本科生
